企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
南京赛孚尔机械有限公司,913201177806796153,2006-01-06,N/A,N/A,"50.5600(万元人民币)","机械配件、刀具、模具、工具、车辆配件、金属铸件、锻件、环保机械及相关产品制造、销售。",江苏,南京,"南京市溧水区石湫镇"
南京宁淮管业有限公司,91320116783848613P,2006-01-06,N/A,N/A,"3,200(万元人民币)","普通货运；塑料管材、管件、水暖配件生产、销售；化工产品、建筑材料、装饰材料销售；同层排水设备研发、同层排水系统设计、研发及技术咨询、技术服务。",江苏,南京,"南京市六合区龙池街道龙中西路10号"
南京喜诗健康管理有限公司,91320106780680413A,2006-01-06,N/A,N/A,"290(万元人民币)","健康管理，健康信息咨询（不含诊疗）；预包装食品批发（按许可证所列范围经营）；日用百货、针纺织品、办公用品、五金交电、建筑材料、水果销售；经济信息咨询服务。",江苏,南京,"南京市鼓楼区幕府东路55号旭日景城38幢2单元603室"
南京乐高自动化工程有限公司,91320106783804223N,2006-01-06,N/A,N/A,"500(万元人民币)","电力及工业控制自动化设备、办公自动化设备、电子产品及通信设备、机电产品、仪器仪表的技术研发；计算机网络系统工程、自动化工程的技术服务；企业管理信息咨询；监控产品研发、销售。",江苏,南京,"鼓楼区幕府东路205号F1108号"
东海双西湖置业有限责任公司,9132070078274285XC,2006-01-06,N/A,N/A,"500(万美元)","城市基础设施建设；项目策划、设计、信息咨询服务；农业基础设施建设；农业观光、农业生态旅游开发；花卉、蔬果种植；水产养殖；农业科普咨询；房地产开发、销售。",江苏,连云港,"连云港市东海县牛山镇和平西路(原西双湖卫生院内)"
南京幻辰智能化科技有限公司,9132011378380395XY,2006-01-06,N/A,N/A,"200(万元人民币)","弱电网络工程、安全防盗监控系统、设备自动化控制系统产品、计量仪器、机电、空调销售、安装、集成及维护保养服务。",江苏,南京,"南京市栖霞区迈皋桥街道和燕路251号1幢1203房屋071室"
东海县永安居新型建材有限公司,9132072278338082XH,2006-01-06,N/A,N/A,"50(万元人民币)","砼砖生产。",江苏,连云港,"东海县安峰镇工业区"
南京广延物流有限公司,91320116783848496X,2006-01-06,N/A,N/A,"300(万元人民币)","普通货运；公路运输代理；提供劳务服务。",江苏,南京,"南京市六合区大厂杨新路252号-120"
南京钟帅五金机械厂（普通合伙）,91320117780679500W,2006-01-06,普通合伙,N/A,"N/A","五金加工、修理；机电配件销售。",江苏,南京,"溧水县开发区乌山集镇怡景园"
南京明通医疗仪器有限责任公司,91320104783803968X,2006-01-06,N/A,N/A,"110(万元人民币)","医疗器械生产、销售（按许可证所列范围经营）；医疗器械、软件销售。",江苏,南京,"南京市秦淮区中山南路侨宁公寓北楼一单元401室"
兴必盛塑业(南通)有限公司,913206817833519735,2006-01-06,N/A,N/A,"770.4240(万元人民币)","生产销售新颖塑料包装制品。",江苏,南通,"江苏省启东经济开发区滨海工业集中区"
南京亮乐照明科技有限公司,913201067838026822,2006-01-06,N/A,N/A,"300(万元人民币)","照明电器及电光源、灯具、灯杆制造",江苏,南京,"南京市鼓楼区云南路15-2号503室"
南京华晓包装制品有限公司,913201137838040393,2006-01-06,N/A,N/A,"123(万元人民币)","塑料制品制造；化工产品销售。",江苏,南京,"南京市栖霞区栖霞街道红枫街16号"
南京远州机械设备安装有限公司,91320106783803925D,2006-01-06,N/A,N/A,"50(万元人民币)","机电设备、制冷设备、污水处理设备、水电管道安装、调试；金属结构件的制作、安装。",江苏,南京,"南京市鼓楼区紫竹林21号8幢2单元401室"
南京海得力机械有限公司,91320115780674275H,2006-01-06,N/A,N/A,"50(万元人民币)","机械、机床、仪表、仪器、光学仪器、五金、交通轨道、汽车、船部件的加工、维修、装配、销售；农机配件、机械表面加工；废旧物品回收；建材销售；道路货物运输。",江苏,南京,"南京市江宁区江宁街道牧龙社区上陈庄135号"
南京浩之吉物资有限公司,913201067838040202,2006-01-06,N/A,N/A,"51(万元人民币)","金属材料、炉料、机电产品、纺织原辅材料、劳保用品、办公用品、建筑材料、仪器仪表、通讯产品",江苏,南京,"南京市鼓楼区久安里15号1-101室"
南京三电机电设备有限公司,91320104783802754X,2006-01-06,N/A,N/A,"301(万元人民币)","机电设备、机械设备、建筑材料、装饰材料、电子产品（不含地面卫星接收设备）、电线电缆销售。",江苏,南京,"南京市秦淮区建康路409号"
南京邦灿科技有限公司,91320102783804012D,2006-01-06,N/A,N/A,"600(万元人民币)","计算机软硬件产品及网络设备的开发、研究、销售；电子产品的信息咨询、技术服务；仪器仪表、办公用品、办公设备、通信器材、安防设备销售；计算机系统集成；亮化工程、建筑装饰工程设计、施工。",江苏,南京,"南京市玄武区龙蟠中路168号江苏软件园2号楼265座"
南京乐荣科技有限公司,913201167838485259,2006-01-06,N/A,N/A,"301(万元人民币)","音响器材、广播器材、视频器材、会议与灯光器材、多媒体教学设备销售、设计安装与技术服务；综合布线及软件开发；电子产品、五金交电、家用电器、办公用品、舞台机械设备、日用百货、服装、礼品销售。",江苏,南京,"南京市六合区大厂街道杨新路252号"
南京演绎装饰幕墙工程有限公司,320123000068683,2006-01-06,N/A,N/A,"500(万元人民币)","许可经营项目：无 一般经营项目：建筑幕墙工程设计；钢结构件销售、安装；建筑材料、装饰材料、金属材料、钢材、机电设备、机械设备、照明设备、电动工具销售。",江苏,南京,"六合经济开发区"
南京聪儿塑业有限公司,913201137838041437,2006-01-06,N/A,N/A,"51(万元人民币)","塑料原料回收、销售；橡胶制品、五金、冲压件、压铸件、密封圈、机械配件销售。",江苏,南京,"南京经济技术开发区龙潭街道飞花村工业园省网路8号"
南京鑫仁海科技有限公司,91320102783802949T,2006-01-06,N/A,N/A,"50(万元人民币)","计算机及设备、电子产品、五金交电、化工产品、汽摩配件、一类医疗器械、通讯器材的销售；计算机技术服务；经济信息咨询。",江苏,南京,"南京市玄武区珠江路648号02幢704室"
东台市立鑫机械厂,913209817833996514,2006-01-06,个人独资企业,N/A,"38万人民币","粮油输送机械、矿山输送机械、石化输送机械制造、销售。",江苏,盐城,"东台市时堰镇红庄村七组"
南京新际精密铸造有限公司,91320102783802770N,2006-01-06,N/A,N/A,"51(万元人民币)","碳钢、低合金钢、高合金钢、不锈钢、熔模精密铸造件及机械零件加工（加工仅限分支机构）；办公用品、百货、服装销售。",江苏,南京,"南京市玄武区板仓街9号紫缘沁宾馆4楼"
乐凡仓储(太仓)有限公司,91320585782722330E,2006-01-06,N/A,N/A,"9,300(万元人民币)","仓储服务；仓储物流设施开发、租赁及经营；供应链管理；企业管理服务、投资管理咨询服务；物业管理；普通货物装卸；物流代理服务。",江苏,苏州,"太仓经济开发区广州路"
南京洁宇环保科技有限公司启东分公司,91320681783351762M,2006-01-06,N/A,N/A,"0(万元人民币)","第二类第1项、第二类第2项、第三类易燃液体第1项低闪点液体、第三类易燃液体第2项中闪点液体、第三类易燃液体第3项高闪点液体、第八类第1项酸性腐蚀品、第八类第2项碱性腐蚀品、第八类第3项其他腐蚀品批发（不得储存，经营品种涉及其它行政许可的，应按规定履行相关手续。）环保设备、普通机械设备（除特种设备）、机电设备（除发动机）、水性涂料制造、销售，化工产品(除危险化学品)销售。",江苏,南通,"启东市南阳镇安平村655号"
丹阳市吉瑞模塑有限公司,91321181782704773F,2006-01-06,N/A,N/A,"52(万元人民币)","模具加工生产销售，汽车灯具、内饰件、五金配件、电动车配件、医疗器械配件生产、销售。",江苏,镇江,"丹阳市开发区朝华模具城内12号厂房东"
东台市创世纪生物科技有限公司,913209817833997152,2006-01-06,N/A,N/A,"50(万元人民币)","化妆品、卫生用品、办公用品、电子产品技术开发、销售，小家电、体育用品（除射击器材）、食品（保健食品）、日用品（除电动三轮车）、医疗器械销售（按许可证所列项目经营），展览、展示服务，国内各类广告制作、发布，房地产中介（除评估）。",江苏,盐城,"东台市东进北路金茂商厦208室"
南京丹心装饰工程有限公司,320113000030936,2006-01-06,N/A,N/A,"50(万元人民币)","许可经营项目：无 一般经营项目：室内外装饰工程设计、施工、咨询；装饰材料销售；园林绿化、经济信息咨询。",江苏,南京,"南京市栖霞区尧化街道尧新社区"
