企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
上海定惠塑胶有限公司,91310000757904992P,2004-01-01,N/A,N/A,"50(万美元)","生产、加工各类塑胶制品及相关模具，销售公司自产产品。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",上海,奉贤,"上海市奉贤区金汇镇迎金路185号B幢"
上海孙桥戈林无土栽培技术有限公司,91310115757910815T,2004-01-02,N/A,N/A,"50(万元人民币)","无土栽培、植物保护等专业技术领域的技术服务、技术开发、技术咨询、技术转让，园林绿化，蔬菜、食用菌、花卉、苗木的种植、销售，无土栽培用设备、温室工程及相关农业配套设施的销售。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",上海,自贸区,"中国（上海）自由贸易试验区横沔江路658号4幢141室"
上海卡耐尔化工有限公司,91310115757910460R,2004-01-02,N/A,N/A,"100(万元人民币)","化工产品及原料（除危险品）、建筑材料、矿产品（除专项审批）、机械设备、金属材料、纺织品、五金工具、机电产品、仪器仪表、装饰材料、工艺美术品、文化用品的销售，危险化学品",上海,自贸区,"中国（上海）自由贸易试验区浦东南路1101号914室"
上海嘉绍实业发展有限公司,9131010675791199X9,2004-01-02,N/A,N/A,"20(万元人民币)","金属材料、燃料油（除危险化学品）、化工产品",上海,静安,"大宁路660弄18号301－27室"
上海坤堂进出口有限公司,913101067579109706,2004-01-02,N/A,N/A,"100(万元人民币)","经营各类商品和技术的进出口（不另附进出口商品目录），但国家限定公司经营或禁止进出口的商品及技术除外，商务信息咨询服务",上海,静安,"上海市静安区中山北路470号5幢706室"
上海威子进出口贸易有限公司,91310115757910364G,2004-01-02,N/A,N/A,"100(万元人民币)","经营各类商品和技术的进出口，但国家限定公司经营或禁止进出口的商品及技术除外，通讯设备及相关产品、计算机软硬件、化工原料及产品（除危险品）、服装纺织原料（除棉花收购）、工艺品、金属材料、塑料制品、纸制品、五金交电、汽车配件、家具、机电产品、建筑材料、包装材料、百货、花草、苗木的销售，室内装潢，民用水电安装及相关业务的咨询服务。",上海,浦东,"浦东新区江东路1376号106室"
上海三联(集团)有限公司南京东路分公司,91310101779772118B,2004-01-02,N/A,N/A,"N/A","销售服装鞋帽、日用百货、皮革制品、针纺织品、礼品、钟表及配件、电池，钟表修理。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",上海,黄浦,"上海市南京东路373号"
上海万雄市政工程有限公司,91310115757910372B,2004-01-02,N/A,N/A,"100(万元人民币)","市政工程、建筑工程的施工",上海,浦东,"浦东新区曹路镇迅建罗家村38号3幢201室"
上海崇晋国际贸易有限公司,913101157579107357,2004-01-02,N/A,N/A,"100(万元人民币)","从事货物及技术的进出口业务，园林绿化，预包装食品（不含熟食卤味、冷冻冷藏，凭许可证经营）、机械设备、建筑材料、装潢材料、纸制品及原料、机电产品、化工原料及产品（除危险化学品、监控化学品、烟花爆竹、民用爆炸物品、易制毒化学品）、纺织原料及产品（除棉花收购）、百货、五金交电、汽车配件、办公文化用品、工艺品、计算机、软件及辅助设备（除计算机信息系统安全专用产品）、电子产品的销售，电子商务（不得从事增值电信、金融业务），企业管理咨询、商务信息咨询",上海,自贸区,"中国(上海)自由贸易试验区乳山路227号3楼A-28室"
上海北集贸易有限公司,913101017579105591,2004-01-02,N/A,N/A,"100(万元人民币)","从事货物及技术的进出口业务，五金工具，建筑材料，卫浴用品，纺织品及原料（除棉花），灯具，电线电缆，家用电器，化工产品",上海,黄浦,"上海市黄浦区延安东路500号延福大厦1305室"
上海均富危险品储运有限公司,913101207579106470,2004-01-02,N/A,N/A,"1,000(万元人民币)","道路货物运输；货物运输代理。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",上海,奉贤,"上海市奉贤区奉炮公路458号4幢"
上海仁润商贸有限公司,91310106757910655J,2004-01-02,N/A,N/A,"50(万元人民币)","建筑材料，金属材料，橡塑制品，办公用品，五金交电，机电设备，电子电器，汽车配件，电线电缆，销售。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",上海,静安,"永兴小马路25号514室"
上海味好餐饮管理服务有限公司,91310117757910196B,2004-01-02,N/A,N/A,"1,000(万元人民币)","餐饮企业管理（除食品生产经营）；食用农产品",上海,松江,"上海市松江区九亭镇九新公路339号1幢13楼-886"
上海亨太贸易有限公司,91310115757910428E,2004-01-02,N/A,N/A,"100(万元人民币)","纺织品、纺织原料及产品（除棉花收购）、服装鞋帽、塑料制品、铝制品、金属材料、农用器具、机械设备及配件、五金交电、化工原料及产品",上海,浦东,"浦东新区曹路镇民冬路635号6幢103室"
上海互拓电子科技发展有限公司,913101147579167152,2004-01-05,N/A,N/A,"50(万元人民币)","电子产品的“四技”服务，电子产品、安防设备、仪器仪表、日用百货、通讯器材、电线电缆的销售。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",上海,嘉定,"嘉定区宝安公路2889号2幢A1923室"
