企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
天津开发区三金商贸有限公司,91120116735441915N,2002-01-01,N/A,N/A,"30(万元人民币)","五金、交电产品、金属材料、办公用品、装修材料、防静电产品、花卉、机电产品（不含小汽车）、电子计算机、仪器仪表、家用电器、清洁用品、日用杂品零售兼批发；机电设备安装、维修；清洁服务。",天津,滨海,"天津开发区晓园新村32号101室"
天津市亚星压型板材有限公司,91120103732830376U,2002-01-01,N/A,N/A,"150(万元人民币)","金属材料加工、批发兼零售；金属压型彩色复合夹心板技术开发服务；金属轻钢结构安装；五金批发兼零售。",天津,河西,"河西区解放南路539号"
天津市公牛工贸有限公司,911201067328288905,2002-01-02,N/A,N/A,"50(万元人民币)","服装制造；针织品加工；日用百货、纺织品、服装、鞋帽、塑料制品、五金、交电批发兼零售。",天津,红桥,"红桥区邵公庄跃进里东侧"
天津市新中国现代文化用品有限责任公司天津鞋店,911201018031442275,2002-01-04,N/A,N/A,"N/A","百货、鞋帽、钟表眼镜批发兼零售。钟表眼镜维修。",天津,和平,"天津市和平区滨江道139号"
天津市汇森农业高新技术开发有限公司,91120223732829922R,2002-01-04,N/A,N/A,"60(万元人民币)","苗木、花卉、蔬菜种植；绿化工程。(国家有专营专项规定的按专营专项规定办理）",天津,静海,"静海县西琉城大桥南"
天津市宏途公路养护有限公司,91120225735464746W,2002-01-04,N/A,N/A,"510(万元人民币)","公路道路养护及维修；高速公路养护；园林绿化（不含林木种子经营）；排水管道施工；市政公路设施、桥涵维修；设备租赁；建筑材料销售。",天津,蓟州,"蓟县开发区京哈公路南侧天阳路"
天津市建侨建设工程技术发展有限公司,91120111239334539H,2002-01-04,N/A,N/A,"100(万元人民币)","建筑工程技术咨询服务（中介除外）；金属门窗制作；园林绿化服务；通讯管网、市政道路工程、给排水工程施工；室内外装饰；工程机械租赁；批发兼零售：建筑材料、装饰材料、五金交电、化工产品（危险品及易制毒品除外）、塑料制品。",天津,西青,"西青区大寺工业园津泰道5号"
天津中林钢结构工程有限公司,911202217328249454,2002-01-04,N/A,N/A,"289(万美元)","生产、销售钢结构、焊接H型钢、彩色亚型板、冷弯型钢、建筑用焊接钢管及相关售后服务。",天津,宁河,"天津市宁河区潘庄工业园区"
天津市鑫山机械设备有限公司,91120104732830640M,2002-01-04,N/A,N/A,"51(万元人民币)","机电一体化技术及产品的开发、咨询、服务、转让；化学工业专用设备制造、维修；机械设备维修；五金零售兼批发。",天津,南开,"天津市南开区鞍山西道时代公寓A座1701(科技园)"
天津市新中国现代文化用品有限责任公司振华文具店,91120101MA05X16619,2002-01-04,N/A,N/A,"N/A","文教用品、现代文化办公用品、纸张、文化体育用品维修、电脑耗材、绘图仪器、教学器材、计算机批发兼零售。",天津,和平,"N/A"
天津旭晶轻工制品有限公司西青分公司,91120000MA06E3437N,2002-01-04,N/A,N/A,"N/A","生产钢化玻璃制品、不锈钢制品及与上述产品有关的塑料制品、玻璃桌品",天津,西青,"西青区津杨公路刑庄子新村"
天津市华瑞源机电轴承有限公司,911201047328306165,2002-01-04,N/A,N/A,"35(万元人民币)","零售兼批发：轴承、五金（消防器材除外）、橡胶制品、塑料制品、研磨材料、电器设备、机电设备（汽车除外）、建筑材料、化工（剧毒品、化学危险品、易制毒品除外）。",天津,南开,"南开区密云路与黄河道交口西南侧北方城一区16-110"
天津市新中国现代文化用品有限责任公司百信珠宝金楼,91120101103144939L,2002-01-04,N/A,N/A,"N/A","黄金、铂金制品，工艺礼品批发兼零售。黄金、铂金制品加工、收兑；钟表眼镜维修。",天津,和平,"天津市和平区滨江道194号"
天津市亚邦电气有限公司,91120116735441149Q,2002-01-04,N/A,N/A,"500(万元人民币)","技术开发、咨询、服务、转让（光机电一体化、节能技术）；电器设备、电子元器件、金属材料、化工（危险品及易制毒化学品除外）批发兼零售；高低压电气成套设备制造；工控设备、照明电器、节能环保设备制造、安装。",天津,西青,"华苑产业区竹苑路6号D座304-2室"
天津市新中国现代文化用品有限责任公司新中国文化商厦,911201018031535618,2002-01-04,N/A,N/A,"N/A","现代文化办公用品、百货、纺织品、体育器械、音乐器材、绘图仪器、照像器材、电脑耗材、服装、教学器材、视听设备、计算机、五金交电、化工（危险品及易制毒品除外）、通讯器材、劳保用品批发兼零售；烟零售。文化体育用品维修。",天津,和平,"天津市和平区和平路272号"
天津市智宇制管有限公司,91120111735484608A,2002-01-04,N/A,N/A,"3,000(万元人民币)","制造、加工：高频焊管、异型钢材、镀锌带、镀锌管、钢管。",天津,西青,"西青经济开发区南河工业园"
天津市天微联合异型电机有限公司,911201047328321444,2002-01-04,N/A,N/A,"100(万元人民币)","批发兼零售：通用零件、电机、泵、橡胶制品、五金、电工器材、日用百货、钢材、建筑材料、汽车配件、电机修理限分支经营。",天津,南开,"南开区密云路与黄河道交口西南侧北方城一区36-120"
天津市苏扬化工设备有限公司,91120102732829535T,2002-01-04,N/A,N/A,"30(万元人民币)","零售兼批发：泵、水暖器材、阀门、化工（易燃、易爆、易制毒品除外）、电器设备及配件、橡胶制品、日用百货、仪器仪表、五金、机电产品（汽车除外）、建筑装饰材料、化工设备。",天津,河东,"天津市河东区七纬路８２号"
天津市新中国现代文化用品有限责任公司大业分公司,91120101803164631R,2002-01-04,N/A,N/A,"N/A","现代文化办公用品、百货、体育器械、音乐器材、绘图仪器、照像器材、电脑耗材、教学器材、视听设备、计算机、五金交电、服装批发兼零售；文化体育用品维修。",天津,和平,"天津市和平区南京路71号"
天津市武清区圣易达经济开发有限公司,9112022273545904XD,2002-01-04,N/A,N/A,"4,000(万元人民币)","蔬菜、瓜果种植；信息咨询（不含中介）；市场经营服务。",天津,武清,"武清区上马台工业区"
