企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
玉田县杨家板桥镇利国塑料厂,92130229MA0936X832,2002-01-01,个体工商户,N/A,"N/A","营养钵、双色花盆制造销售。",河北,唐山,"玉田县杨家板桥镇孟钦庄"
石家庄市盈丰通讯器材有限公司,91130113735614038B,2002-01-01,N/A,N/A,"300(万元人民币)","通讯器材、移动电话、计算机软硬件及外辅设备、电子产品的销售及维修；汽车配件、五金交电、日用百货的销售；电子技术咨询。",河北,石家庄,"河北省石家庄市长安区跃进路79号尊园小区F106"
秦皇岛福电电力工程设计有限公司,91130300758920011C,2002-01-01,N/A,N/A,"300(万元人民币)","工程勘察设计；建筑工程设计；工程项目管理；测绘服务；电力工程的技术开发、技术咨询、设计、施工；提供劳务服务；电脑图文设计；设计、制作、代理、发布国内各类广告；打字、打印、文字核对、复印服务；电脑喷绘、晒图服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）",河北,秦皇岛,"秦皇岛市海港区河北大街210号"
衡水北仁矿山机械配件厂,91131102732899357E,2002-01-01,普通合伙,N/A,"N/A","生产销售矿山机械配件 塑钢门窗",河北,衡水,"桃城区橡胶城西路南（腾达泡沫厂西侧）"
唐山市丰南区宣庄五街东胜机械厂,92130282MA0B8N8K8W,2002-01-01,个体工商户,N/A,"N/A","机械零部件加工。",河北,唐山,"唐山市丰南区黄各庄镇宣庄五街205国道北侧"
玉田县林西镇利源塑料厂,92130229MA08DDYA9R,2002-01-01,个体工商户,N/A,"N/A","塑料甁、盖、管、营养钵制售。",河北,唐山,"玉田县林西镇"
乐亭县城关顺发塑料制品厂,92130225MA08HENR2J,2002-01-01,个体工商户,N/A,"0.0005万人民币","塑料制品加工、销售（以上经营范围涉及许可经营项目的，应在取得有关部门的许可后方可经营）",河北,唐山,"乐亭县乐亭镇代张庄乡关帝庙村"
邢台熊猫木业有限公司,9113050173437241XB,2002-01-01,N/A,N/A,"300(万元人民币)","胶合板、木制品的制造、销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）",河北,邢台,"邢台市开发区东汪镇东汪村"
唐山市 丰南区西葛镇昌顺机械配件厂,92130282MA08N5B70J,2002-01-01,N/A,N/A,"N/A","机械零部件加工(以上经营范围涉及许可经营项目的,应在取得有关部门的许可后方可经营)*",河北,唐山,"西葛镇孟庄"
河北兴合建筑有限公司,91130123741508880G,2002-01-01,N/A,N/A,"4,180(万元人民币)","建筑安装工程、建筑装饰装修工程、建筑防水工程、钢结构工程、公路及市政工程、土石方工程的施工；建筑机械设备租赁。",河北,石家庄,"正定县燕赵北大街"
乐亭县城关顺农塑料厂,92130225MA08LF9585,2002-01-01,个体,N/A,"N/A","塑料制品加工、销售（以上经营范围涉及许可经营项目的，应在取得有关部门的许可后方可经营）",河北,唐山,"乐亭县乐亭镇新埝村5条48号"
安平县鸿林金属丝网有限公司,91131125734365738U,2002-01-01,N/A,N/A,"1,200(万元人民币)","生产、销售：各种丝、网及进出口业务",河北,衡水,"正饶路北(政宣工业区)"
河北大恒装饰工程股份有限公司,91130300734369384H,2002-01-01,N/A,N/A,"1,100(万元人民币)","室内外装饰装修工程设计与施工；园林、古建、幕墙工程的设计与施工；展览展示、环境艺术工程设计与施工；机电设备安装工程；市政道路工程；钢结构工程；非压力管道安装工程；防水工程；防腐保温工程；门窗安装；城市照明工程；土石方工程；水利工程；港口工程；地基与基础工程；道路桥梁工程；环保工程；安全技术防范系统的设计、安装、维修；消防工程；设计、制作、代理、发布国内各类广告；建材、教学专用仪器及设备、办公用机械的销售；水处理设备、通风设备的技术开发、销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）",河北,秦皇岛,"秦皇岛市海港区红旗路217号"
玉田县鸦鸿桥邢庄振兴塑料厂,92130229MA09CN2B6E,2002-01-01,个体,N/A,"N/A","塑料管、塑料盆、塑料杯 制造销售",河北,唐山,"玉田县鸦鸿桥镇邢庄村"
