企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
中国农业银行股份有限公司南昌朝阳支行,91360100799495154T,1987-01-01,N/A,吕卫东,"N/A","吸收公众存款；发放短期、中期、长期贷款；办理国内外结算；办理票据承兑与贴现；发行金融债券；代理发行、代理兑付、承销政府债券；买卖政府债券、金融债券；从事银行卡业务；代理收付款项；代理资金清算；各类汇兑业务；资信调查、咨询、见证业务；企业、个人财务顾问服务；证券公司客户交易资金存管业务；企业年金托管业务；代理开放式基金业务；个人黄金买卖业务；电话银行、手机银行、网上银行业务；金融衍生产品交易业务；保险兼业代理业务；经国务院银行业监管部门批准的其他业务(以上项目依法需经批准的项目，需经相关部门批准后方可开展经营活动)",江西,南昌,"江西省南昌市西湖区团结路2号朝阳嘉园小区第C1栋"
中国农业银行股份有限公司南昌民德支行,913601007994621173,1987-01-01,N/A,冯明华,"N/A","吸收公众存款；发放短期、中期、长期贷款；办理国内外结算；办理票据承兑与贴现；发行金融债券；代理发行、代理兑付、承销政府债券；买卖政府债券、金融债券；从事银行卡业务；代理收付款项；各类汇兑业务；企业、个人财务顾问服务；代理开放式基金业务；电话银行、手机银行、网上银行业务；保险兼业代理业务；经国务院银行业监管部门批准的其他业务(以上项目依法需经批准的项目，需经相关部门批准后方可开展经营活动)",江西,南昌,"江西省南昌市西湖区渊明路88号"
中国农业银行股份有限公司南昌高新支行,91360100705574346U,1987-01-01,N/A,陶建春,"N/A","办理人民币存款、贷款、结算业务；办理票据贴现；代理发行金融债券；代理发行、代理兑付、销售政府债券；买卖政府债券；代理收付款项及代理保险业务；代理销售开放式基金；其总行在中国人民银行批准的业务范围内授权的业务(以上项目依法须经批准的项目，经相关部门批准后方可开展经营活动)",江西,南昌,"江西省南昌市高新开发区火炬大街江山大厦A座"
九江市滨兴实业公司,91360406159420533U,1987-01-01,N/A,马冬林,"30(万元人民币)","其它食品（含烟零售）限办分支机构、日用百货、针纺织品、家用电器、摩托车、装潢材料、砂石建材、土石方工程、机械加工、电子产品(涉及到行政许可的凭许可证经营)",江西,九江,"九江市九龙商业城46号"
中国农业银行股份有限公司南昌二七支行,91360100799495103J,1987-01-01,N/A,邓波,"N/A","吸收公众存款；发放短期、中期、长期贷款；发行金融债券；代理发行、代理兑付、承销政府债券；买卖政府债券、金融债券；从事同业拆借；从事银行卡业务；代理收付款项；代理资金清算；各类汇兑业务；企业、个人财务顾问服务；证券公司客户交易资金存管业务；企业年金托管业务；代理开放式基金业务；电话银行、手机银行、网上银行业务；金融衍生产品交易业务；保险兼业代理业务；经国务院银行业监管部门批准的其他业务",江西,南昌,"江西省南昌市东湖区二七北路11号"
兴国县医药总公司社富医药购销站门市部,91360732MA35GJ2W0Q,1987-01-07,N/A,刘南海,"N/A","药品零售；食品、建材",江西,赣州,"江西省赣州市兴国县社富乡社富圩"
中国农业银行股份有限公司南城县支行,91361021862641792T,1987-01-12,N/A,钟宏勇,"N/A","吸收公众存款；发放短期、中期、长期贷款；办理国内外结算；办理票据承兑与贴现；发行金融债券；代理发行、代理兑付、承销政府债券；买卖政府债券、金融债券；从事同业拆借；从事银行卡业务；提供信用证服务及担保；代理收付款项及保险兼业代理业务；外汇存款；外汇贷款；外汇汇款；外币兑换；结汇、售汇；企业年金托管业务；代理开放式基金业务；国际结算；外汇票据承兑和贴现；外汇担保；代理发行、代理买卖股票以外的外币有价证券；买卖、代理买卖外汇；代客外汇买卖；外汇信用卡发行；代理国外信用卡的发行及付款；资信调查、咨询、见证业务；企业、个人财务顾问服务；证券公司客户交易结算资金存管业务；提供保管箱服务；代理资金清算；各类汇兑业务；代理政策性银行、外国政府和国际金融机构贷款业务；贷款承诺；组织或参加银团贷款；个人黄金买卖业务；电话银行、手机银行、网上银行业务；金融衍生产品交易业务；经中国银行业监督管理机构等监管部门批准的其他金融业务。",江西,抚州,"南城县盱江大道42号"
吉安电力勘察设计所有限公司,913608007442583895,1987-01-20,N/A,王焕明,"200(万元人民币)","电力行业（变电工程、送电工程）专业乙级，工程勘察专业类（工程测量）乙级，工程咨询丙级",江西,吉安,"江西省吉安市青原区鼎鑫花园1栋附楼"
南昌市第三运输公司服务部,913601001583598815,1987-02-01,N/A,贾顺林,"6.5000(万元人民币)","劳务服务(中介除外)",江西,南昌,"江西省南昌市西湖区船山路４４４号"
峡江县水边建筑工程公司,913608231621501673,1987-02-01,N/A,郑学文,"606(万元人民币)","房屋建筑工程、市政公用工程、建筑装饰装修工程、体育场地设施施工工程、园林绿化工程。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",江西,吉安,"江西省吉安市峡江县水边石阳街"
