企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
宽甸满族自治县虎山供销合作社,912106241204760977,1981-01-01,集体所有制,N/A,"80万人民币","百货，日杂，针纺织品，服装鞋帽，五金交电化工，农业生产资料农副土特产品(国家法律法规禁止或限制产品除外)",辽宁,丹东,"虎山镇红石村"
中国石油天然气股份有限公司辽宁大连销售分公司长岭加油站,912102446799934904,1981-01-01,N/A,N/A,"N/A","经销成品油、石油化工产品、加油机零配件及维修。预包装食品、日用百货、汽车零配件销售；卷烟、雪茄烟的零售",辽宁,大连,"辽宁省大连长兴岛经济区长岭村"
建昌县供销社联营公司,91211422123510860C,1981-01-01,国有企业,N/A,"62万人民币","百货、针纺织品、文化用品、日杂、服装、机电产品",辽宁,葫芦岛,"建昌县建昌镇朝阳路二段２１号"
建平县北二十家子供销合作社,91211322MA0QFXTP12,1981-01-01,集体所有制,N/A,"69万人民币","自有资产经营管理。",辽宁,朝阳,"辽宁省朝阳市建平县北二十家子镇本街"
瓦房店市杨家供销合作社,91210281702110693L,1981-01-01,集体所有制,N/A,"99万人民币","百货、针纺织品、种子代销*日用杂品（不含烟花爆竹）、农副产品、农业生产资料、民用建材*",辽宁,大连,"辽宁省瓦房店市杨家乡杨家村"
沈阳市苏家屯区副食品加工厂,91210111118016374Y,1981-01-01,N/A,N/A,"345(万元人民币)","许可经营项目：无 一般经营项目：处理内部事务。",辽宁,沈阳,"沈阳市苏家屯区枫杨路123巷14号"
大连东北交通物资有限公司,9121020224236275X3,1981-01-01,N/A,N/A,"200(万元人民币)","金属材料、煤炭、木材、机电产品、汽车（不含小轿车）、化工原料经销；经济信息咨询及技术服务＊＊＊",辽宁,大连,"辽宁省大连市中山区七七街64号A区11号108室"
中车大连机车车辆有限公司,91210200241283929E,1981-01-01,N/A,N/A,"418,000(万元人民币)","机车车辆、城市轨道车辆及配件研发、设计、制造、修理、销售及相关技术咨询服务，柴油机制造、销售，起重机械设备安装、维修、铸造、锻造、热处理、机械铆焊加工、气体制造，本企业“三来一补”及自营进出口业务（限定商品之内）；承包境外铁道及相关行业工程和境内国际招标工程及其相关业务；钢结构工程施工、安装（凭资质证经营）；普通货运，危险货物运输（2类），危险货物运输（3类），普通货运",辽宁,大连,"辽宁省大连市沙河口区中长街51号"
丹东水丰湖航运有限公司,91210624120468396U,1981-01-01,N/A,N/A,"10(万元人民币)","水路旅客运输，水路货物运输，港口装卸，旅游咨询服务",辽宁,丹东,"长甸镇碑碣村三组"
瓦房店市东岗供销合作社,91210281702110749P,1981-01-01,集体所有制,N/A,"117万人民币","销售百货、针纺织品、日用杂品（不含烟花爆竹）、农副土特产品、农业生产资料（不含危险化学品）、建筑材料；烟草零售（凭许可证经营）*",辽宁,大连,"辽宁省瓦房店市红沿河镇红沿河村"
宽甸满族自治县杨木川供销社,912106241204664976,1981-01-01,集体所有制,N/A,"58万人民币","百货，日杂，服装鞋帽，针纺织品，五金交电化工（不含剧毒，易燃易爆危险品）农业生产资料，房屋租赁农副土特产品收购农副土特产品收购",辽宁,丹东,"杨木川乡杨木川村"
兴城市天宠建筑安装工程公司,91211481123790620E,1981-01-01,N/A,N/A,"1,041(万元人民币)","土木建筑安装、装饰、装修；土石方工程；建筑机械安拆；房屋拆除工程；市政公用工程施工；建筑材料销售。",辽宁,葫芦岛,"羊安乡址"
建昌县八家子劳动服务公司,91211400725500061Y,1981-01-01,集体所有制,N/A,"52万人民币","白灰、铁球、服装。空白。空白。",辽宁,葫芦岛,"建昌县八家子镇"
抚顺华丰建筑安装工程公司,91210400119300908J,1981-01-07,N/A,N/A,"719.2000(万元人民币)","房屋建筑、设备安装",辽宁,抚顺,"抚顺市东洲区平山街４号"
抚顺市第二建筑工程公司,91210400119300481Q,1981-01-07,N/A,N/A,"3,283(万元人民币)","砌筑、木工、钢筋、焊接、模板、抹灰、油漆、水暖电安装、混凝土、脚手架作业分包；房屋租赁。",辽宁,抚顺,"抚顺市顺城区新华街２２号"
抚顺电力建筑安装工程公司,91210400119302196N,1981-01-07,N/A,N/A,"2,073.9000(万元人民币)","蒸汽热供应、电力工程、管道工程施工、设备、厂房拆除、室内外装饰、装修。机械配件",辽宁,抚顺,"抚顺市新抚区解放路一号"
沈阳市兴顺橡胶制品厂,91210106117981690H,1981-01-09,集体所有制,N/A,"49万人民币","深水泵胶衬套、各种密封圈、水泵部件制造，加工。",辽宁,沈阳,"铁西区大业路20号7门"
沈阳铁路通信信号公司抚顺分公司,91210400119302487R,1981-01-09,N/A,N/A,"10.3000(万元人民币)","铁路通信信号工程、铁路线路大中工程维修，铁路钢轨无损探伤检测。",辽宁,抚顺,"抚顺城火车站东侧"
兴城市东辛庄供销合作社,912114811237699950,1981-01-14,集体所有制,N/A,"58万人民币","化肥、农膜、农用工具、日用杂货（不含烟花爆竹）、五金、自行车零售；农药零售",辽宁,葫芦岛,"东辛庄镇"
兴城市农业生产资料总公司,91211481730829013M,1981-01-14,N/A,N/A,"520(万元人民币)","农药（仅限）零售",辽宁,葫芦岛,"兴城市宁远街道铁西街18号楼E室"
兴城市汽车客运总公司,9121148112376166XC,1981-01-16,N/A,N/A,"1,600(万元人民币)","道路旅客运输：县内班车客运；县际班车客运；市际班车客运；省际班车客运；县内包车客运；县际包车客运；市际包车客运；省际包车客运；车用燃气充装。",辽宁,葫芦岛,"站前路388号"
凤城市鑫大物业管理公司,91210682463761201F,1981-01-17,集体所有制,N/A,"60万人民币","建筑材料，计划外钢材批发零售；供销联社系统内物业管理，系统内房地产管理；房屋维修，金属焊接。",辽宁,丹东,"凤城市凤凰大街４９号"
新民市第一运输公司,91210181118211209Y,1981-01-17,N/A,N/A,"225(万元人民币)","普通货物运输、汽车修理",辽宁,沈阳,"新民市新柳街铁北社区"
沈阳铁路通信信号公司工程队,91210105117910155L,1981-01-20,N/A,N/A,"310(万元人民币)","通信信号工程、电力工程、土建工程施工，建筑劳务外包，铁路设备维修。",辽宁,沈阳,"沈阳市皇姑区阿里山路九号"
抚顺市第一粮油工业储运有限公司,91210400119316563M,1981-01-20,N/A,N/A,"626(万元人民币)","原粮收购、储存、销售；场地、库房出租、装卸服务。",辽宁,抚顺,"辽宁省抚顺市新抚区粮栈街"
庄河市木器厂有限公司,91210283118811183G,1981-01-20,N/A,N/A,"2,000(万元人民币)","对外合资合作。",辽宁,大连,"辽宁省庄河市昌盛街道市场村"
辽宁省工业安装工程公司,912101021177623591,1981-01-20,N/A,N/A,"5,764(万元人民币)","工业安装（一级）；建筑",辽宁,沈阳,"和平区宁波路39号"
盖州市万福供销合作社联营综合商店,91210881MA0TWYED60,1981-01-23,集体分支机构(非法人),N/A,"N/A","农业生产资料,定点经营杀鼠剂（经营期限至2005年12月31日）、代销蔬菜种子、主要农作物种子（经营期限至2006年10月15日）百货，针纺织品，日用杂品，烟酒食品，五金交电",辽宁,营口,"万福镇万福街"
沈阳市第一建筑工程有限公司,9121010211767851XN,1981-01-24,N/A,N/A,"3,314.3000(万元人民币)","土木工程建筑（一级）",辽宁,沈阳,"沈阳市和平区文化路57号"
抚顺市顺城区高湾供销合作社,91210400119472523M,1981-01-25,集体所有制,N/A,"32.2万人民币","综合性百货农用生产资料、农副土特产品、民用建材、图书",辽宁,抚顺,"高湾农场高阳村"
抚顺矿务局火工设备制造厂,91210403119362623C,1981-01-28,集体所有制,N/A,"9.8万人民币","火工机械设备、火工电器、仪表、仪器工具、模器配件、气动隔膜泵制造，火工设备维修，厂内劳务承包。",辽宁,抚顺,"抚顺市东洲区平山街"
锦州市化纤机械配件厂,912107001205391079,1981-02-20,集体所有制,N/A,"38.6万人民币","化纤机械配件减速机，水电焊，机加工。",辽宁,锦州,"古塔区乐安里７０号"
锦州市燃气总公司,91210700120535560K,1981-02-20,N/A,N/A,"6,900(万元人民币)","燃气生产和供应。燃气表检定；燃气设施改装；燃气具检测；燃气供暖。燃气表检定；燃气设施改装；燃气具检测；燃气供暖。",辽宁,锦州,"凌河区解放东路旭东花苑１号"
锦州水务(集团)有限公司,91210700120536969D,1981-02-20,N/A,N/A,"50,000(万元人民币)","城市供水的管理、运营和服务；水利基础设施开发建设；供水、水利水电的勘察设计、咨询服务；给水管线施工改造、大修和维修；水表检定；水利水电科研、工程监理、运营、管理；污水处理的管理、运营和服务；中水开发利用；水利工程建设；水资源开发利用；水力发电；水库建设、经营、管理；水产养殖；旅游管理服务。",辽宁,锦州,"凌河区上海路四段16号"
锦州长兴铁路电务配件厂,9121070012052364XT,1981-02-20,集体所有制,N/A,"100万人民币","铁路信号设备、铁路线路器材及配件加工。绝缘材料、标准件加工。",辽宁,锦州,"凌河区延安路五段４号"
岫岩满族自治县五金机械二厂,91210322120370161W,1981-02-24,集体所有制,N/A,"65万人民币","平口钳、桌虎钳、台虎钳生产、加工。",辽宁,鞍山,"辽宁省鞍山市岫岩满族自治县新甸镇大山村（农村信用社对过）"
