企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
青岛市四方区大山印刷纸制品厂,91370203163792946L,1981-01-01,集体所有制,N/A,"19万人民币","加工：文具用品，本册，纸制品；其他印刷品印刷",山东,青岛,"青岛市四方区重庆南路148号"
青岛丽泽工贸有限公司鲁春食品店,91370203863741760A,1981-01-05,N/A,N/A,"N/A","依据食品药品监管部门核发的《食品经营许可证》开展经营活动；批发零售：日用百货。",山东,青岛,"青岛市市北区万寿路18号"
青岛馅饼粥餐饮食品有限责任公司,91370202163564492L,1981-01-05,N/A,N/A,"30万元","中型餐馆（不含凉菜、不含裱花蛋糕、不含生食海产品）",山东,青岛,"青岛市市南区德县路29号"
青岛市橡胶工业供销有限公司,91370203163576995Y,1981-01-06,N/A,N/A,"50万元","零售批发：橡胶及制品，橡胶机械，化工原料",山东,青岛,"青岛市市北区华阳路34号办公楼"
青岛铁路宏远达物流公司,91370203163569437G,1981-02-21,N/A,N/A,"500(万)","装卸搬运货物（不含港口作业、不含运输）、集装用具维修、国内陆路货物运输代理及储存（不含危险品及违禁品）；批发：钢材、木材、建筑装潢材料、日用杂品、土特产品、服装、劳保用品、汽车(不含九座及九座以下乘用车）；销售：化肥、粮食、饲料、网具；国内劳务派遣",山东,青岛,"青岛市市北区普集路21号"
平阴县刁山坡供销合作社,913701241635295825,1981-03-01,集体所有制,N/A,"64.5万人民币","百货、针织品、日用杂品，土产品、五金交电、化肥、农用薄膜、农药机械、中小农具批发、零售，废旧物资收购。",山东,济南,"平阴县刁山坡镇"
山东省乳山市东风氧气厂,913710831667757978,1981-03-01,N/A,N/A,"30万人民币","压缩气体及液化气体：二氧化碳（液化的）400吨/年；氧（液化的）、氧",山东,威海,"山东省威海市乳山市青山路北首"
平阴县玫瑰供销合作社,91370124MA3C9BUE8W,1981-03-01,集体所有制,N/A,"73.4万人民币","百货，针纺织品，日用百货，五金交电，中小农具，土产品销售。",山东,济南,"平阴县玫瑰镇"
平阴县食品公司肉食加工厂,91370124163527421P,1981-03-01,国有企业,N/A,"8.4万人民币","生猪屠宰加工、销售。",山东,济南,"平阴县青龙路北段"
莱阳市供销社综合贸易公司,91370682MA3D1MAG4Q,1981-03-01,集体所有制,N/A,"50万人民币","批发零售建筑材料、日用百货、五金交电、农机具。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。",山东,烟台,"山东省莱阳市古柳街道办事处五龙南路"
