企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
南岳电控(衡阳)工业技术股份有限公司,914304006166313613,1994-01-02,N/A,樊江,"60,000(万元人民币)","生产经营高压喷油泵总成、喷油器总成、三对精密偶件和燃烧设备；车用发动机缸体、缸盖、进气管等相关产品及提供售后服务；上述产品的相关工艺、技术、装备的开发和研究。",湖南,衡阳,"湖南省衡阳市雁峰区白沙洲10号信箱（雁峰区工业项目集聚区）"
祁阳县自来水有限责任公司,914311214481460327,1994-01-02,N/A,高连佑,"5,320(万元人民币)","生产生活供水，管网设施安装 、维修；水表检定服务。 装饰装璜、五金交电、百货、其他副食品、建筑材料、水暖器材、植物种苗销售。",湖南,永州,"祁阳县浯溪镇民生路69号(湖南祁阳经济开发区内)"
长沙吉申百货公司,914301001838525634,1994-01-03,N/A,梁小成,"1,343(万元人民币)","厨具、设备、餐具及日用器皿百货零售服务；房屋租赁；场地租赁；纺织、服装及日用品、汽车、摩托车及零配件、家用电器及电子产品、五金、家具及室内装饰材料、百货、劳动防护用品的零售。",湖南,长沙,"长沙市芙蓉区五一东路２号"
长沙三利仪器仪表有限公司,914301021838992305,1994-01-03,N/A,罗志平,"200(万元人民币)","仪器仪表、自动控制系统及其设备的研究、开发、设计、生产、销售、安装、调试、维护及提供相关的技术咨询服务；机械电子设备、电工器材、家用电器、计算机的经销。",湖南,长沙,"长沙市解放中路168号鸿富大厦10楼FG座"
岳阳市君山自来水公司,91430611886270199E,1994-01-04,N/A,龙福生,"65(万元人民币)","生活饮用水供给",湖南,岳阳,"岳阳市君山区柳林洲镇挂口居委会创业路"
岳阳巴陵石化永昌保温防腐公司,91430600186165013A,1994-01-04,N/A,王振发,"200(万元人民币)","机械设备配件、机械、设备加工维修，防水防腐保温工程专业承包（贰级），五金家电、建材、保温防腐材料、化工产品",湖南,岳阳,"岳阳市岳阳楼区七里山路73号"
石长铁路有限责任公司,914300001837841426,1994-01-06,N/A,武勇,"205,100(万元人民币)","组织管理铁路客货运输；以自有资产进行科技、实业投资",湖南,长沙,"长沙市雨花区桂花路356号"
常德柳叶湖旅游投资集团有限公司,91430700707351314X,1994-01-06,N/A,聂伟,"10000万人民币元","城市公用基础设施投资与管理,旅游文化项目的投资与管理(未经金融管理部门批准,不得从事吸收公众存款或变相吸收公众存款、发放贷款等金融业务);房地产开发与经营;物业管理;自有房地产经营活动;房屋建筑、广告的制作、发布及代理服务。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",湖南,常德,"常德柳叶湖旅游度假区七里桥街道戴家岗社区柳叶大道6号(行政中心523室)"
株洲市龙泉实业公司,91430203184491245B,1994-01-07,N/A,易维斯,"86(万元人民币)","建筑材料、黑色金属材料、机电产品、五金交电、日用百货，陶瓷制品，卫生洁具、装饰材料销售。市场管理服务，服装加工、销售(分支机构经营），房屋出租。",湖南,株洲,"株洲市芦淞区龙泉路"
中国建设银行股份有限公司株洲栗雨支行,914302000642049857,1994-01-07,N/A,曾乐,"N/A","经中国银行业监督管理机构等监管部门批准的金融业务及其他业务。",湖南,株洲,"株洲市天元区珠江北路1015号栗雨香堤17栋103、302号商铺"
