企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
重庆典宏机械制造有限公司,915001066992665223,2010-01-04,N/A,N/A,"1,600(万人民币元)","普通机械制造、电力辅机滤油机及其配件；销售：普通机械、电力辅机滤油机及其配件。（以上范围法律法规禁止经营的不得经营，法律法规规定应经审批而未获审批前不得经营）。",重庆,沙坪坝,"重庆市沙坪坝区山洞路10号附1号"
重庆卢一食品有限公司,9150022769655705XL,2010-01-04,N/A,N/A,"10(万)","生产销售：方便食品(其他方便食品)(按全国工业产品生产许可证核定事项和期限从事经营）。",重庆,璧山,"重庆市璧山区来凤街道办事处新七村四社"
酉阳县伍合信息工程有限公司,91500242699266733U,2010-01-04,有限责任公司,N/A,"3万人民币","电脑、打印机、复印件及其耗材、监控安防设备、软件销售，网络、计算机系统集成、安装、维护。【以上范围法律法规禁止经营的不得经营，须经审批的经营项目，取得审批后方可从事经营】",重庆,酉阳,"重庆市酉阳县钟多镇桃花源中路313号"
阳光人寿保险股份有限公司重庆市梁平支公司,91500228699277846J,2010-01-04,N/A,N/A,"N/A","人寿保险、健康保险、意外伤害保险等各类人身保险业务；上述业务的再保险业务；经中国保监会批准的其他业务。(按许可证核定的事项及期限从事活动)",重庆,梁平,"重庆市梁平县梁山镇梁山路441号第三层"
重庆邦云科技有限公司,915001086992660475,2010-01-04,N/A,N/A,"50(万)","计算机软、硬件的研究、生产、销售；销售：电脑耗材、办公用品、专用设备、配电箱、安防产品、LED灯。（法律、行政法规禁止的项目，不得经营；法律、行政法规规定应经审批或许可的项目，经批准后方可经营）",重庆,南岸,"重庆市南岸区南坪镇南兴路228号负1层10号"
北京掌上世纪科技有限公司重庆分公司,91500103699267218F,2010-01-04,N/A,N/A,"N/A","销售：计算机软件、硬件及配件，家用电器，通信设备（不含卫星地面接收设施）。『以上范围法律、法规禁止经营的不得经营；法律、法规规定应经审批而未获审批前不得经营』",重庆,渝中,"重庆市渝中区春森路30号"
重庆市江津区飞同消防器材销售有限责任公司,91500116699266717C,2010-01-04,N/A,N/A,"100(万)","销售：消防器材、铝合金门窗、塑钢门窗。",重庆,江津,"重庆市江津区几江板桥街2号楼2幢311号"
重庆发通物流有限公司,915001156992664698,2010-01-04,N/A,N/A,"500(万)","普通货运，货物专用运输（集装箱），危险货物运输（以上范围按许可证核定事项和期限从事经营）；货物信息咨询服务；仓储服务（不含危险品）；陆路货物运输代理服务；货物装卸；人力搬运服务；汽车租赁(不得从事出租客运和道路客货运输经营)；普通机械设备租赁；销售：建筑材料（不含危险化学品及易制毒物品）、汽车、汽车配件（以上范围依法须经批准的项目，经相关部门批准后方可开展经营活动）",重庆,长寿,"重庆市长寿区晏家育才路5号3-1#"
重庆普陵化工有限公司,91500109699266653A,2010-01-04,N/A,N/A,"10(万)","生产、销售、研究除锈剂、除油剂；化工技术开发、技术咨询、技术转让。（法律、法规禁止经营的，不得经营；法律、法规规定应经审批的未获审批前不得经营）",重庆,北碚,"重庆市北碚区静宁路31-2"
重庆瑞展劳务有限公司,9150011669926667X1,2010-01-04,N/A,N/A,"350(万人民币元)","为国内企业提供劳务派遣服务；装卸搬运；销售：建材(不含危险化学品)。",重庆,江津,"重庆市江津区夏坝镇车滩路11幢1-1-1号"
