企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
中国农业银行股份有限公司同仁县支行中山路分理处,91632300MA7529560Y,1999-01-05,N/A,赵明星,"N/A","吸收公众存款；发放短期、中期、长期贷款；办理国内外结算及中国银行业监督管理机构等监管部门批准的其他业务",青海,黄南,"同仁县隆务镇中山路10号"
青海盛邦建设集团有限公司,91632100710470453D,1999-01-06,N/A,沈才邦,"6,000(万元)","房屋建筑工程施工总承包贰级；市政公用工程总承包叁级；商砼生产、销售；预制构件生产、销售。",青海,海东,"青海省海东市平安县平安镇湟源路99号"
西宁海通消防技术检测有限公司,91630100710430611N,1999-01-07,N/A,王波,"200(万元)","消防设施检测、维修、保养（此项凭公安消防部门资质证件经营，有效期至2017-01-06止）；消防技术推广（上述经营范围依法须经批准的项目，经相关部门批准后方可开展经营活动）",青海,西宁,"青海省西宁市城中区园丁路38号3号楼2单元261室"
中国电信集团有限公司海东分公司,91632100710465216K,1999-01-08,N/A,梁继成,"N/A","电话、电报、数据传输、图文传真、卫星通信等电讯业务和电信传输活动；终端销售、卡式电话。",青海,海东,"青海省平安区平安镇海东路227号"
西宁宁港房地产开发有限公司,91630100710435535K,1999-01-12,N/A,朱春华,"2,000(万元)","房地产开发、经营叁级（上述经营范围依法须经批准的项目，经相关部门批准后方可开展经营活动）",青海,西宁,"西宁市城中区生产巷22号"
西宁新创意电子技术有限公司,916301007104308226,1999-01-13,N/A,苏春霞,"206(万元)","计算机软件开发及技术咨询服务；办公自动化设备、家用电器零售、批发；打字、复印；办公设备租赁（上述经营范围依法须经批准的项目，经相关部门批准后方可开展经营活动）",青海,西宁,"西宁市城西胜利路59号(申宝大厦1106室)"
西宁北辰物贸有限公司,916301007104312003,1999-01-15,N/A,崔军立,"508(万元)","通讯设备（不含卫星地面接收设备）及配件、金属材料(不含贵稀金属)、机电产品、汽车配件、化工产品（不含危险化学品）、建材、木材及制品、矿产品（不含开采及勘探）、橡胶制品、日用杂品、沥青、润滑油、家用电器、日用百货、体育保健用品、工艺美术品、农副产品（不含粮油）批发、零售；昌河品牌汽车销售；机械设备信息中介服务；商用及住宅电梯、工程机械设备、消防设备销售（上述经营范围依法须经批准的项目，经相关部门批准后方可开展经营活动）",青海,西宁,"西宁市城北区朝阳东路10号"
青海省怡达水电开发有限责任公司,91633100710536440E,1999-01-15,N/A,李成,"1,460.4000(万元)","水电开发、经营。",青海,西宁,"青海生物科技产业园纬二路18号管委会大楼515室"
中国电信集团有限公司乐都分公司,91632123MA752EXG42,1999-01-18,N/A,谢生荣,"N/A","电话、数据传输、图文传真、卫星通信等电讯业务和电信传输活动；终端销售、卡式电话。",青海,海东,"青海省海东市乐都区碾伯镇新乐大街21号"
青海高原水电安装有限公司,916300007104027764,1999-01-19,N/A,俞成健,"1,600(万元)","送变电工程专业承包叁级：可承担单项合同额不超过企业注册资本金5倍110KV及以下送电线路",青海,西宁,"西宁经济技术开发区高新路6号"
青海岩土工程勘察院有限公司,91630104710402805E,1999-01-20,N/A,王庆文,"550(万元)","工程勘察专业类岩土工程(勘察、咨询、监理)甲级、劳务类；可承担工程造价200万元以下的各类地基与基础工程施工（叁级）桩基检测",青海,西宁,"西宁市城西区新宁路11号"
西宁科捷电子有限公司,91630100710431016B,1999-01-25,N/A,马凌云,"1,000(万元)","网络设备及工程；机房工程；电气工程；LED显示屏销售及安装；安全防范工程；装饰装修工程；计算机及周边设备、办公自动化设备及配件、耗材、电子产品、通讯器材（不含卫星地面接收设备）、家用电器、劳保用品、工艺礼品、百货批发、零售；计算机软件开发、销售、交流；计算机系统集成；计算机及周边设备维修；办公设备租赁；自营或代理各类商品和技术的进出口业务（国家限制的商品和技术除外)（涉及许可经营项目，应取得相关部门许可后方可经营）",青海,西宁,"西宁市城东区花园北街口"
西宁市再生资源开发有限责任公司大通报废汽车经营部,91630121710461186W,1999-01-25,N/A,吴勇剑,"N/A","报废汽车回收(拆解)、生产性废旧金属购销、加工",青海,西宁,"青海省大通县长宁镇东村"
青海启元建筑工程有限公司,91630104710571852U,1999-01-26,N/A,朱广彦,"2,400(万元)","建筑工程、市政公用工程、土石方工程、防腐保温工程、建筑装修装饰工程、园林绿化工程、钢结构工程、水利水电工程、机电安装工程（不含特种设备）、消防工程、楼宇智能化工程、电力工程、公路工程、矿山工程、环保工程、照明工程；房地产开发；房屋代理销售；工程机械设备租赁、销售；建筑材料销售；道路普通货物运输（涉及许可经营项目，应取得相关部门许可后方可经营）",青海,西宁,"西宁市城西区海湖路8号A9号楼1011室"
中国邮政集团公司青海省贵德县分公司,916325237105450649,1999-01-26,N/A,姜艳,"N/A","国内和国际邮件寄递业务；机要通信业务和义务兵通信业务；邮政汇兑业务；依法经营邮政储蓄业务；邮票和集邮品销售业务；报刊等出版物发行业务；国家批准的其他业务；各类邮政代理业务；邮政物流（不含前置许可项目）；电子商务等新兴邮政业务；邮政软件开发；邮政工程规划及邮政器材销售；邮政编码信息和经济技术业务开发、咨询与服务；农业生产资料（含有危险化学品的农药和分装种子除外）、日用品销售；商函广告业务、打字、复印、保管箱业务，邮政鲜花礼仪、礼品销售、鲜花出租。邮政增值业务、邮政附属业务、邮件及货物运输、货物配送、货物仓储；土特产品加工销售，商品邮购服务",青海,海南,"贵德县河阴镇北大街1号"
西宁铁路安厦建筑商贸有限责任公司综合批发部,91630102710454111K,1999-01-27,N/A,王冬祥,"N/A","预包装食品、散装食品、乳制品（含婴幼儿配方乳粉）批发兼零售（此项许可证有效期限至2017年9月25日止）",青海,西宁,"西宁市城东区互助中路157号"
西宁新力维装饰工程有限公司,9163010071043206XY,1999-01-28,N/A,李纯益,"500(万元)","建筑装修装饰工程专业承包贰级；建筑幕墙工程专业承包贰级；钢结构工程专业承包叁级；园林绿化工程设计、施工；装饰材料批发、零售（上述经营范围依法须经相关部门审批的项目，经相关部门审批后方可开展经营活动）",青海,西宁,"西宁市城西区五四西路16号（汇智商务楼401室）"
青海劳安建工贸有限公司,91630000226584117C,1999-01-29,N/A,国强,"5,000(万元)","电梯销售、安装、修理桥式、门式、塔式起重机，升降机、旋臂式起重机销售、安装、维修；压力管道（GB1级、GB2级、GC2级）销售、安装；压力容器销售、安装、改造、维修；锅炉销售、安装、改造、维修；劳动防护用品、技术咨询服务，机电设备、建材、金属材料、化工产品",青海,西宁,"西宁市城中区长江路128号创新大厦16楼"
格尔木昆腾有限责任公司,916328017105711663,1999-01-29,N/A,王德森,"50(万元)","宝玉石购销。玉制品销售。机电设备、仪器、仪表及配件、工矿设备及配件、五金交电、办公设备及耗材、劳保用品、汽车配件、氯化镁、百货、水泥、钢材代购代销。",青海,海西,"青海省格尔木市昆仑路中段"
青海宏志劳动服务有限公司,91632123710480555B,1999-01-29,N/A,余国和,"1,000(万元)","劳务服务（不含中介）；普通货运；陆路交通装卸、搬运；代理运输咨询服务；草袋加工；防护网（绳网、钢网）、编织袋的销售；有色金属",青海,海东,"青海省海东市乐都区碾伯镇文化街8号"
中国电信集团有限公司格尔木分公司,91632801710573305K,1999-02-01,N/A,张朋东,"N/A","受集团公司委托，经营由国家投资形成的资产，经营与通信及信息业务相关的技术开发、技术服务、设计施工、设备生产与销售、信息咨询。",青海,海西,"青海省格尔木市江源路111号"
