企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
中国电信集团公司桑日电信局,91542224MA6T16UK0W,1999-01-01,N/A,次仁罗布,"N/A","经营与通信及信息业务相关的系统集成，技术开发、技术服务、信息咨询、设备销售、广告业务",西藏,山南,"桑日县努卡路"
西藏新凯商贸有限公司,91540000710904565D,1999-01-05,N/A,朱锡南,"30(万元)","销售五金交电、日用百货、建材、服装、鞋帽、工艺品；房屋出租。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",西藏,拉萨,"拉萨市中和国际城(林周县办事处院内"
西藏爱里食品有限公司,91540000710904741A,1999-01-06,N/A,杨柳,"500(万)","保健品的研发；青稞种植及产品深加工技术的研发；西藏特色资源及产品的研发；土特产销售；糕点",西藏,拉萨,"拉萨市团结新村雄嘎居委会5组19号"
西藏凯拉斯实业有限公司,91540000710904709Y,1999-01-07,N/A,桑杰加措,"1,500(万)","住宿、餐饮。日用百货、工艺品",西藏,拉萨,"拉萨市北京东路143号"
拉萨新厦建设监理有限责任公司,91540100710904688K,1999-01-11,N/A,蒋运友,"100(万)","房屋建筑工程监理、市政公用工程监理、农林工程监理、装饰装修、工程设备安装。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",西藏,拉萨,"拉萨经济技术开发区阳光新城5栋2单元4-2"
西藏藏医学院藏药有限公司第二专卖店,91540000MA6T17A61D,1999-01-19,N/A,李德飞,"N/A","",西藏,拉萨,"拉萨市当热路71号"
拉萨青达建设集团有限公司,91540100710914739Y,1999-02-09,N/A,刘国永,"8,000(万)","房屋建筑工程施工总承包贰级，公路工程施工总承包贰级，水利水电工程施工总承包叁级，市政公用工程施工总承包贰级、电子与智能化工程专业承包贰级、建筑装修装饰工程专业承包贰级，房屋租赁。【依法须经批准的项目、经相关部门批准后方可开展经营活动】",西藏,拉萨,"拉萨市北京中路44号"
西藏山南羊湖建设集团有限公司,9154220071091451XD,1999-02-12,N/A,旦增列单,"6,800(万元人民币)","房屋建筑工程施工总承包贰级、公路工程施工总承包叁级、市政公用工程总承包叁级、水利水电工程总承包叁级。古建筑维修保护",西藏,山南,"浪卡子县"
中国邮政集团公司西藏自治区洛扎县分公司,91542228MA6T11F40Y,1999-03-01,N/A,多吉次旦,"N/A","邮政基础、增值、数据、储蓄业务，国内邮件快递、机要通信、义务兵通信业务，道路普通货物运输，邮票发行、福利彩票销售、保险代理业务，国内航空客运销售代理业务，图书零售，邮政邮购商品批发零售，代办代收业务。",西藏,山南,"洛扎县嘎波中路3号"
中国电信集团公司措美县电信局,915422276868270363,1999-03-04,N/A,普布顿珠,"N/A","经营与通信与信息业务相关的系统集成、技术开发、技术服务、信息咨询、设备销售；广告业务。",西藏,山南,"措美县城"
